,jur_stn,year,상반기,파출소수,경찰관수,5대범죄발생건,5대범죄검거건,5대범죄검거율,전체인구,전체성비,0대 비율,10대 비율,20대 비율,30대 비율,40대 비율,50대 비율,60대 비율,외국인수,외국인비율,계,초등학교,중학교,고등학교,"대학교(2,3년제)",대학교(4년제 이상),대학원(석박사 과정),받지 않았음(미취학 포함),1인당 담당인구수,기초생활자수,지방세징수액,1인가구비율,절폭신고비율,강살신고비율,교통신고비율,질서신고비율
227,서울중랑경찰서,2019,1,8,406,2089,902,0.4317855433221637,386331,97.3,0.06370443997504731,0.07108153371072992,0.14230284393434645,0.15236675286218296,0.14811392303491047,0.17852049149563454,0.2438038883755122,7091,0.018354726905166808,377939,0.12137937603687368,0.12186887301919093,0.3625426325412302,0.12803388906675414,0.212936479167273,0.02976935431379138,0.023469395854886638,951,0.2728592838783323,324915,0.324650445,0.1009198572049185,0.003645429990744763,0.08539372532723873,0.2568422643220067
228,서울중부경찰서,2017,0,7,236,1334,560,0.4197901049475262,63948,94.7,0.06167511102771001,0.06947832613998874,0.1677613060611747,0.16547820103834365,0.15285857259022956,0.16213173203227624,0.22049164946519045,5132,0.080252705323075,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,270,0.18017764433602299,653610,0.1931121665,0.09030878592943736,0.0013861833535884216,0.11922082937911682,0.24461191106365732
229,서울중부경찰서,2017,1,7,236,1192,536,0.44966442953020136,63948,94.7,0.06167511102771001,0.06947832613998874,0.1677613060611747,0.16547820103834365,0.15285857259022956,0.16213173203227624,0.22049164946519045,5132,0.080252705323075,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,270,0.059564020766873074,653610,0.1931121665,0.08679627349170005,0.0011795404441272694,0.11987784570493432,0.25418417161108664
230,서울중부경찰서,2018,0,7,236,1191,512,0.42989084802686817,64898,94.2,0.059539126482122076,0.06765949906392289,0.17113646694453644,0.16739986286277805,0.1463670192685501,0.1623227039145743,0.2253981216823193,5994,0.09236031927023944,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,274,0.1845665505870751,728979,0.1958777445,0.08907769789704356,0.0018453731113759564,0.11752720003075622,0.23136365383876054
231,서울중부경찰서,2018,1,7,236,1196,483,0.40384615384615385,64898,94.2,0.059539126482122076,0.06765949906392289,0.17113646694453644,0.16739986286277805,0.1463670192685501,0.1623227039145743,0.2253981216823193,5994,0.09236031927023944,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,274,0.1779407685907116,728979,0.1958777445,0.09331060928845335,0.0025564550489987218,0.10971452918619515,0.24094588836812952
232,서울중부경찰서,2019,0,7,236,978,559,0.5715746421267893,65478,93.9,0.05837030475652314,0.061462922944172514,0.17424803561474378,0.16774208327924434,0.1430698626266637,0.1609459593607062,0.234031017815008,6279,0.09589480436177036,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,277,0.20335074376126333,853964,0.20256532600000002,0.08753765060240964,0.001957831325301205,0.12789909638554217,0.21863704819277108
233,서울중부경찰서,2019,1,7,236,1184,484,0.40878378378378377,65478,93.9,0.05837030475652314,0.061462922944172514,0.17424803561474378,0.16774208327924434,0.1430698626266637,0.1609459593607062,0.234031017815008,6279,0.09589480436177036,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,277,0.19704328171294172,853964,0.20256532600000002,0.08397408207343413,0.0020302375809935205,0.11287257019438444,0.22034557235421165
234,서울혜화경찰서,2017,0,8,213,961,382,0.3975026014568158,78638,95.1,0.05551352073093968,0.09664477323448438,0.18236614380996585,0.13836098094444832,0.1539576670460398,0.1587835474989986,0.21422076972475315,5489,0.06980085963529083,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,369,0.1388641623642514,414017,0.18949208,0.08138705800979551,0.0017413849204785947,0.09746842627745878,0.25049514510556037
235,서울혜화경찰서,2017,1,8,213,868,328,0.3778801843317972,78638,95.1,0.05551352073093968,0.09664477323448438,0.18236614380996585,0.13836098094444832,0.1539576670460398,0.1587835474989986,0.21422076972475315,5489,0.06980085963529083,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,369,0.04623718812787711,414017,0.18949208,0.07882872794493778,0.0016360171376845756,0.09687828997317638,0.25631972362225497
236,서울혜화경찰서,2018,0,8,213,846,398,0.4704491725768322,78983,95.5,0.052783176233010695,0.09337393253021199,0.19100191812213946,0.13828837668626992,0.14796761348889326,0.15845081567669198,0.2179948976685004,6028,0.0763202208070091,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,370,0.13997948925718193,470132,0.19856365550000002,0.08135163079236771,0.001644891437165147,0.10696494031393929,0.271454084030454
237,서울혜화경찰서,2018,1,8,213,824,335,0.4065533980582524,78983,95.5,0.052783176233010695,0.09337393253021199,0.19100191812213946,0.13828837668626992,0.14796761348889326,0.15845081567669198,0.2179948976685004,6028,0.0763202208070091,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,370,0.13748528164288518,470132,0.19856365550000002,0.09121621621621621,0.0012993762993762994,0.09043659043659044,0.26117463617463615
238,서울혜화경찰서,2019,0,8,213,620,389,0.6274193548387097,77484,93.5,0.051216694951893606,0.08875968742135522,0.189063619175448,0.13716936935774252,0.14517742258129046,0.16054178577651015,0.2279359097625977,6579,0.08490785194362707,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,363,0.15694853130968975,494905,0.19688916550000002,0.07502403215939876,0.001529319234466486,0.09923097089923971,0.2425500305863847
239,서울혜화경찰서,2019,1,8,213,796,358,0.44974874371859297,77484,93.5,0.051216694951893606,0.08875968742135522,0.189063619175448,0.13716936935774252,0.14517742258129046,0.16054178577651015,0.2279359097625977,6579,0.08490785194362707,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,363,0.1521862578080636,494905,0.19688916550000002,0.07372995654128578,0.0014486238073829862,0.09860632399220741,0.27648733702982164
240,세종경찰서,2017,0,7,178,790,253,0.320253164556962,276589,101.5,0.1407250469107593,0.11796926125044742,0.12591245494217052,0.18398779416390385,0.17937083542729465,0.11670023030561592,0.13526929848981706,5290,0.01912585099190496,182967,0.15966267141069154,0.08525581115720321,0.22135685670093516,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1553,0.08282686585511355,666939,0.301672658,0.09457392741978765,0.003234910258470336,0.16540716454346693,0.36150621592150856
241,세종경찰서,2017,1,7,178,606,200,0.33003300330033003,276589,101.5,0.1407250469107593,0.11796926125044742,0.12591245494217052,0.18398779416390385,0.17937083542729465,0.11670023030561592,0.13526929848981706,5290,0.01912585099190496,182967,0.15966267141069154,0.08525581115720321,0.22135685670093516,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1553,0.02736912892414376,666939,0.301672658,0.09166943530385652,0.0032645971770079996,0.1643909132815793,0.3644900969311493
242,세종경찰서,2018,0,7,178,793,257,0.3240857503152585,312374,101.4,0.13940981003540628,0.11832290779642353,0.12316966200772153,0.1843591336026686,0.1810233886302957,0.11909121757892782,0.13455665324258742,6486,0.020763571872178862,182967,0.15966267141069154,0.08525581115720321,0.22135685670093516,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1754,0.07873574625288916,670652,0.30045619100000004,0.09836684603039743,0.003870480505994525,0.18238459359954687,0.3563674124421788
243,세종경찰서,2018,1,7,178,662,216,0.32628398791540786,312374,101.4,0.13940981003540628,0.11832290779642353,0.12316966200772153,0.1843591336026686,0.1810233886302957,0.11909121757892782,0.13455665324258742,6486,0.020763571872178862,182967,0.15966267141069154,0.08525581115720321,0.22135685670093516,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1754,0.07364889523455857,670652,0.30045619100000004,0.09476474486414845,0.0019880715705765406,0.16898608349900596,0.3492379058979457
244,세종경찰서,2019,0,7,178,629,297,0.4721780604133545,338136,101.3,0.13658113895000829,0.11599179028556555,0.12323739560413563,0.1806314618969882,0.18423060543686565,0.12245072988383372,0.1368147727541581,7829,0.02315340573023872,182967,0.15966267141069154,0.08525581115720321,0.22135685670093516,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1899,0.0900761823644924,665142,0.301378949,0.09062837875626428,0.0023407709877574234,0.18703586696540242,0.36183203202017467
245,세종경찰서,2019,1,7,178,839,323,0.3849821215733015,338136,101.3,0.13658113895000829,0.11599179028556555,0.12323739560413563,0.1806314618969882,0.18423060543686565,0.12245072988383372,0.1368147727541581,7829,0.02315340573023872,182967,0.15966267141069154,0.08525581115720321,0.22135685670093516,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1899,0.08332446116355549,665142,0.301378949,0.09643763511608233,0.0026318262994642354,0.1657580599680421,0.34509822351724784
